depth_norm,modality,animal_ID,experiment_ID
264.82812,non-responsive,5.0,20.0
269.7805,gated,5.0,20.0
227.8856,non-responsive,5.0,20.0
198.76169,non-responsive,5.0,20.0
193.98692,visual,5.0,20.0
195.5615,non-responsive,5.0,20.0
158.98698,audio-visual,5.0,20.0
158.69666,visual,5.0,20.0
155.06158,visual,5.0,20.0
142.40907,visual,5.0,20.0
137.88512,non-responsive,5.0,20.0
135.03271,visual,5.0,20.0
124.25022,visual,5.0,20.0
116.650604,visual,5.0,20.0
112.66331,non-responsive,5.0,20.0
118.105286,visual,5.0,20.0
544.53754,gated,5.0,20.0
462.20496,gated,5.0,21.0
458.30466,non-responsive,5.0,21.0
453.01538,non-responsive,5.0,21.0
442.00937,gated,5.0,21.0
404.29507,gated,5.0,21.0
352.19864,non-responsive,5.0,21.0
332.51895,gated,5.0,21.0
334.04092,gated,5.0,21.0
326.0937,non-responsive,5.0,21.0
325.73264,gated,5.0,21.0
319.9203,non-responsive,5.0,21.0
314.51904,visual,5.0,21.0
290.37405,gated,5.0,21.0
291.21646,non-responsive,5.0,21.0
288.1977,non-responsive,5.0,21.0
264.86984,non-responsive,5.0,21.0
268.09674,non-responsive,5.0,21.0
173.95465,audio-visual,5.0,21.0
158.0907,gated,5.0,21.0
157.09074,visual,5.0,21.0
152.45471,visual,5.0,21.0
143.9408,visual,5.0,21.0
139.7758,visual,5.0,21.0
115.82289,visual,5.0,21.0
106.80692,visual,5.0,21.0
83.0577,visual,5.0,21.0
76.86837,visual,5.0,21.0
61.64777,non-responsive,5.0,21.0
52.63459,non-responsive,5.0,21.0
47.079845,visual,5.0,21.0
45.516922,non-responsive,5.0,21.0
48.19344,audio-visual,5.0,21.0
39.257977,visual,5.0,21.0
33.694424,visual,5.0,21.0
634.69836,non-responsive,5.0,22.0
611.0923,non-responsive,5.0,22.0
599.85077,non-responsive,5.0,22.0
578.31995,non-responsive,5.0,22.0
575.2161,non-responsive,5.0,22.0
569.18365,non-responsive,5.0,22.0
559.06116,non-responsive,5.0,22.0
558.878,non-responsive,5.0,22.0
556.14764,non-responsive,5.0,22.0
545.8467,gated,5.0,22.0
528.8271,non-responsive,5.0,22.0
514.31714,non-responsive,5.0,22.0
518.8228,non-responsive,5.0,22.0
512.60834,gated,5.0,22.0
501.77252,non-responsive,5.0,22.0
496.50116,non-responsive,5.0,22.0
496.11206,non-responsive,5.0,22.0
490.2177,gated,5.0,22.0
485.7869,non-responsive,5.0,22.0
484.10165,non-responsive,5.0,22.0
485.28265,non-responsive,5.0,22.0
478.193,non-responsive,5.0,22.0
473.70285,non-responsive,5.0,22.0
464.05264,non-responsive,5.0,22.0
470.8812,non-responsive,5.0,22.0
461.49963,auditory,5.0,22.0
466.87213,non-responsive,5.0,22.0
455.86536,non-responsive,5.0,22.0
440.61115,gated,5.0,22.0
439.01993,non-responsive,5.0,22.0
436.02908,non-responsive,5.0,22.0
430.8271,non-responsive,5.0,22.0
437.2492,non-responsive,5.0,22.0
431.50195,non-responsive,5.0,22.0
431.5149,non-responsive,5.0,22.0
431.30002,non-responsive,5.0,22.0
423.6725,non-responsive,5.0,22.0
414.4881,non-responsive,5.0,22.0
413.18594,non-responsive,5.0,22.0
407.24478,non-responsive,5.0,22.0
407.27463,non-responsive,5.0,22.0
393.35437,non-responsive,5.0,22.0
387.44604,non-responsive,5.0,22.0
387.9742,non-responsive,5.0,22.0
382.9426,non-responsive,5.0,22.0
382.32782,gated,5.0,22.0
377.98288,non-responsive,5.0,22.0
364.4885,non-responsive,5.0,22.0
351.92776,auditory,5.0,22.0
348.8245,non-responsive,5.0,22.0
339.77667,non-responsive,5.0,22.0
317.91687,visual,5.0,22.0
304.30322,visual,5.0,22.0
280.74545,non-responsive,5.0,22.0
273.8947,visual,5.0,22.0
261.7516,visual,5.0,22.0
257.5752,visual,5.0,22.0
236.4475,audio-visual,5.0,22.0
227.5443,audio-visual,5.0,22.0
389.1165,non-responsive,5.0,22.0
321.8816,visual,5.0,22.0
266.66827,non-responsive,5.0,22.0
619.566,non-responsive,5.0,23.0
617.8863,gated,5.0,23.0
619.13916,non-responsive,5.0,23.0
612.96063,non-responsive,5.0,23.0
583.9501,non-responsive,5.0,23.0
566.6032,auditory,5.0,23.0
536.9924,non-responsive,5.0,23.0
514.55536,gated,5.0,23.0
514.695,auditory,5.0,23.0
504.53998,non-responsive,5.0,23.0
503.3766,gated,5.0,23.0
479.31238,gated,5.0,23.0
482.7747,auditory,5.0,23.0
464.37375,non-responsive,5.0,23.0
461.74158,auditory,5.0,23.0
458.30463,gated,5.0,23.0
437.6434,non-responsive,5.0,23.0
438.55084,non-responsive,5.0,23.0
432.9874,non-responsive,5.0,23.0
428.04373,non-responsive,5.0,23.0
421.89633,gated,5.0,23.0
380.5683,non-responsive,5.0,23.0
377.75137,non-responsive,5.0,23.0
376.02127,gated,5.0,23.0
349.34955,gated,5.0,23.0
342.79398,visual,5.0,23.0
334.74088,visual,5.0,23.0
307.29413,audio-visual,5.0,23.0
273.2753,visual,5.0,23.0
262.33643,visual,5.0,23.0
259.86746,visual,5.0,23.0
256.35886,visual,5.0,23.0
251.33205,visual,5.0,23.0
219.96132,audio-visual,5.0,23.0
220.08022,gated,5.0,23.0
202.28207,audio-visual,5.0,23.0
483.9625,gated,5.0,23.0
616.5268,auditory,5.0,24.0
613.9237,auditory,5.0,24.0
609.90845,non-responsive,5.0,24.0
606.47485,gated,5.0,24.0
599.97003,non-responsive,5.0,24.0
590.42834,non-responsive,5.0,24.0
583.9389,non-responsive,5.0,24.0
562.7211,auditory,5.0,24.0
553.2472,gated,5.0,24.0
550.5217,gated,5.0,24.0
539.22345,non-responsive,5.0,24.0
514.1887,non-responsive,5.0,24.0
501.9818,auditory,5.0,24.0
492.23758,non-responsive,5.0,24.0
482.4508,non-responsive,5.0,24.0
484.70026,auditory,5.0,24.0
484.80576,auditory,5.0,24.0
472.68695,visual,5.0,24.0
466.44113,auditory,5.0,24.0
461.38663,auditory,5.0,24.0
463.14554,auditory,5.0,24.0
460.67432,auditory,5.0,24.0
448.80304,non-responsive,5.0,24.0
441.42484,non-responsive,5.0,24.0
447.15378,non-responsive,5.0,24.0
444.78665,non-responsive,5.0,24.0
417.25162,auditory,5.0,24.0
413.3649,auditory,5.0,24.0
406.7583,audio-visual,5.0,24.0
403.07913,non-responsive,5.0,24.0
406.2878,non-responsive,5.0,24.0
400.1144,non-responsive,5.0,24.0
389.1659,auditory,5.0,24.0
389.47708,non-responsive,5.0,24.0
391.3135,auditory,5.0,24.0
365.326,non-responsive,5.0,24.0
364.81494,non-responsive,5.0,24.0
329.4566,auditory,5.0,24.0
309.64465,non-responsive,5.0,24.0
290.82397,auditory,5.0,24.0
293.7546,non-responsive,5.0,24.0
274.61716,non-responsive,5.0,24.0
268.35373,auditory,5.0,24.0
265.0871,gated,5.0,24.0
244.00694,auditory,5.0,24.0
231.53638,visual,5.0,24.0
234.90906,visual,5.0,24.0
231.26154,gated,5.0,24.0
231.55188,visual,5.0,24.0
229.38509,visual,5.0,24.0
226.37141,visual,5.0,24.0
220.12666,audio-visual,5.0,24.0
221.12202,visual,5.0,24.0
219.0676,visual,5.0,24.0
213.37083,non-responsive,5.0,24.0
206.58429,visual,5.0,24.0
202.15176,visual,5.0,24.0
193.28683,gated,5.0,24.0
186.6877,audio-visual,5.0,24.0
165.05017,visual,5.0,24.0
158.74702,gated,5.0,24.0
153.14153,visual,5.0,24.0
138.19199,visual,5.0,24.0
130.0358,visual,5.0,24.0
124.65289,non-responsive,5.0,24.0
113.64629,visual,5.0,24.0
286.43076,gated,5.0,24.0
225.44006,gated,5.0,24.0
460.485,non-responsive,6.0,25.0
424.02817,auditory,6.0,25.0
415.08612,auditory,6.0,25.0
405.1259,non-responsive,6.0,25.0
392.95847,auditory,6.0,25.0
395.66544,gated,6.0,25.0
388.49435,auditory,6.0,25.0
374.70703,gated,6.0,25.0
366.9929,auditory,6.0,25.0
358.05103,gated,6.0,25.0
357.2629,non-responsive,6.0,25.0
340.5644,non-responsive,6.0,25.0
333.06442,non-responsive,6.0,25.0
337.53915,non-responsive,6.0,25.0
326.40668,gated,6.0,25.0
297.29028,auditory,6.0,25.0
279.88297,auditory,6.0,25.0
266.3051,auditory,6.0,25.0
216.54019,visual,6.0,25.0
199.05458,visual,6.0,25.0
196.82144,visual,6.0,25.0
195.30225,non-responsive,6.0,25.0
182.48276,visual,6.0,25.0
176.1447,audio-visual,6.0,25.0
162.04509,visual,6.0,25.0
160.89857,visual,6.0,25.0
157.40678,visual,6.0,25.0
149.37181,visual,6.0,25.0
146.77151,gated,6.0,25.0
147.76833,visual,6.0,25.0
138.73712,visual,6.0,25.0
115.35435,audio-visual,6.0,25.0
73.93323,visual,6.0,25.0
58.907543,audio-visual,6.0,25.0
432.89862,auditory,6.0,25.0
225.60468,gated,6.0,25.0
515.8724,non-responsive,6.0,27.0
516.80035,non-responsive,6.0,27.0
508.79407,non-responsive,6.0,27.0
493.55887,non-responsive,6.0,27.0
491.4702,non-responsive,6.0,27.0
485.92084,non-responsive,6.0,27.0
473.68936,non-responsive,6.0,27.0
469.77368,non-responsive,6.0,27.0
449.99585,non-responsive,6.0,27.0
435.92023,non-responsive,6.0,27.0
413.99707,non-responsive,6.0,27.0
416.60904,non-responsive,6.0,27.0
413.32745,non-responsive,6.0,27.0
407.90338,non-responsive,6.0,27.0
411.65628,non-responsive,6.0,27.0
399.4621,non-responsive,6.0,27.0
380.2993,non-responsive,6.0,27.0
367.88422,non-responsive,6.0,27.0
368.77054,non-responsive,6.0,27.0
326.4469,non-responsive,6.0,27.0
321.67743,non-responsive,6.0,27.0
268.91418,gated,6.0,27.0
257.59326,non-responsive,6.0,27.0
231.9576,non-responsive,6.0,27.0
224.29929,non-responsive,6.0,27.0
205.54195,non-responsive,6.0,27.0
207.96716,non-responsive,6.0,27.0
199.80899,non-responsive,6.0,27.0
198.89612,non-responsive,6.0,27.0
181.43214,non-responsive,6.0,27.0
160.27982,non-responsive,6.0,27.0
156.17384,non-responsive,6.0,27.0
137.40265,non-responsive,6.0,27.0
112.85893,visual,6.0,27.0
81.031845,visual,6.0,27.0
67.201,visual,6.0,27.0
501.65472,non-responsive,6.0,27.0
157.47136,non-responsive,6.0,27.0
606.76886,gated,8.0,28.0
605.3767,gated,8.0,28.0
599.7535,auditory,8.0,28.0
600.2137,non-responsive,8.0,28.0
602.9639,non-responsive,8.0,28.0
592.56476,gated,8.0,28.0
576.9497,gated,8.0,28.0
578.7621,non-responsive,8.0,28.0
551.6035,auditory,8.0,28.0
554.7711,non-responsive,8.0,28.0
534.1835,gated,8.0,28.0
534.68225,non-responsive,8.0,28.0
527.6487,non-responsive,8.0,28.0
527.6238,non-responsive,8.0,28.0
523.7896,non-responsive,8.0,28.0
523.2519,auditory,8.0,28.0
518.783,gated,8.0,28.0
516.6304,non-responsive,8.0,28.0
511.22177,gated,8.0,28.0
510.0049,visual,8.0,28.0
504.33685,gated,8.0,28.0
490.6456,auditory,8.0,28.0
483.66492,non-responsive,8.0,28.0
471.4068,non-responsive,8.0,28.0
474.3757,gated,8.0,28.0
462.68414,non-responsive,8.0,28.0
464.037,non-responsive,8.0,28.0
444.13528,gated,8.0,28.0
443.98425,non-responsive,8.0,28.0
432.17358,non-responsive,8.0,28.0
426.7532,non-responsive,8.0,28.0
429.9918,non-responsive,8.0,28.0
409.78638,non-responsive,8.0,28.0
403.7626,non-responsive,8.0,28.0
391.7771,gated,8.0,28.0
385.9154,visual,8.0,28.0
389.81522,audio-visual,8.0,28.0
380.4861,non-responsive,8.0,28.0
375.7498,non-responsive,8.0,28.0
371.88324,gated,8.0,28.0
356.21957,non-responsive,8.0,28.0
352.08765,non-responsive,8.0,28.0
309.6914,visual,8.0,28.0
303.75653,gated,8.0,28.0
304.27246,visual,8.0,28.0
299.84625,non-responsive,8.0,28.0
300.03735,visual,8.0,28.0
273.57346,non-responsive,8.0,28.0
268.14877,visual,8.0,28.0
264.9577,visual,8.0,28.0
267.80988,gated,8.0,28.0
262.94388,visual,8.0,28.0
271.2387,visual,8.0,28.0
252.52826,visual,8.0,28.0
254.99988,visual,8.0,28.0
250.82556,visual,8.0,28.0
245.22678,gated,8.0,28.0
233.83817,visual,8.0,28.0
226.11978,visual,8.0,28.0
210.37671,non-responsive,8.0,28.0
202.73479,gated,8.0,28.0
202.08672,visual,8.0,28.0
198.32301,visual,8.0,28.0
189.96477,visual,8.0,28.0
193.48784,non-responsive,8.0,28.0
189.15999,visual,8.0,28.0
191.05325,visual,8.0,28.0
184.46297,non-responsive,8.0,28.0
183.26784,visual,8.0,28.0
179.14937,visual,8.0,28.0
172.28111,visual,8.0,28.0
166.52539,audio-visual,8.0,28.0
641.3093,non-responsive,8.0,29.0
635.1694,gated,8.0,29.0
620.2325,gated,8.0,29.0
605.2488,non-responsive,8.0,29.0
598.72375,non-responsive,8.0,29.0
601.2801,non-responsive,8.0,29.0
590.9982,gated,8.0,29.0
557.1537,non-responsive,8.0,29.0
541.6687,non-responsive,8.0,29.0
511.87274,gated,8.0,29.0
494.2214,non-responsive,8.0,29.0
470.63022,non-responsive,8.0,29.0
469.81113,non-responsive,8.0,29.0
470.68185,non-responsive,8.0,29.0
466.2891,non-responsive,8.0,29.0
452.63998,non-responsive,8.0,29.0
449.07498,non-responsive,8.0,29.0
449.5728,non-responsive,8.0,29.0
446.81598,gated,8.0,29.0
433.84927,non-responsive,8.0,29.0
420.39438,non-responsive,8.0,29.0
427.975,non-responsive,8.0,29.0
399.45956,non-responsive,8.0,29.0
406.6105,non-responsive,8.0,29.0
397.88455,non-responsive,8.0,29.0
385.489,non-responsive,8.0,29.0
363.65903,non-responsive,8.0,29.0
348.8091,non-responsive,8.0,29.0
337.7603,gated,8.0,29.0
324.22067,non-responsive,8.0,29.0
321.59897,non-responsive,8.0,29.0
293.02798,non-responsive,8.0,29.0
294.19028,non-responsive,8.0,29.0
276.0264,non-responsive,8.0,29.0
265.45193,non-responsive,8.0,29.0
271.085,non-responsive,8.0,29.0
225.22626,gated,8.0,29.0
222.69798,gated,8.0,29.0
228.49971,non-responsive,8.0,29.0
227.30739,non-responsive,8.0,29.0
220.43135,visual,8.0,29.0
216.07013,non-responsive,8.0,29.0
203.3938,visual,8.0,29.0
196.38239,visual,8.0,29.0
199.37167,visual,8.0,29.0
189.48737,visual,8.0,29.0
184.79138,non-responsive,8.0,29.0
180.37466,non-responsive,8.0,29.0
167.70793,non-responsive,8.0,29.0
162.94928,non-responsive,8.0,29.0
149.53314,non-responsive,8.0,29.0
140.57806,visual,8.0,29.0
138.23189,audio-visual,8.0,29.0
133.2186,non-responsive,8.0,29.0
131.58138,visual,8.0,29.0
127.32035,non-responsive,8.0,29.0
599.7268,gated,8.0,29.0
558.638,non-responsive,8.0,29.0
594.4938,gated,7.0,33.0
590.41077,gated,7.0,33.0
592.3456,non-responsive,7.0,33.0
573.21075,non-responsive,7.0,33.0
571.09973,audio-visual,7.0,33.0
568.7861,gated,7.0,33.0
569.70074,auditory,7.0,33.0
545.1955,non-responsive,7.0,33.0
541.3476,gated,7.0,33.0
537.60706,auditory,7.0,33.0
535.86847,non-responsive,7.0,33.0
533.43134,gated,7.0,33.0
543.6362,auditory,7.0,33.0
533.03815,gated,7.0,33.0
514.143,auditory,7.0,33.0
497.6983,gated,7.0,33.0
498.81598,visual,7.0,33.0
501.3093,non-responsive,7.0,33.0
499.47247,non-responsive,7.0,33.0
496.5732,auditory,7.0,33.0
475.91083,audio-visual,7.0,33.0
472.98438,auditory,7.0,33.0
458.98596,auditory,7.0,33.0
459.61893,auditory,7.0,33.0
453.95023,gated,7.0,33.0
447.968,auditory,7.0,33.0
448.88367,auditory,7.0,33.0
444.8206,gated,7.0,33.0
431.82108,auditory,7.0,33.0
431.35123,auditory,7.0,33.0
428.63144,auditory,7.0,33.0
421.39053,auditory,7.0,33.0
422.95154,auditory,7.0,33.0
419.76633,auditory,7.0,33.0
428.49698,gated,7.0,33.0
425.95636,audio-visual,7.0,33.0
416.99796,non-responsive,7.0,33.0
413.30212,non-responsive,7.0,33.0
416.33694,non-responsive,7.0,33.0
410.74567,gated,7.0,33.0
411.0991,gated,7.0,33.0
405.04523,non-responsive,7.0,33.0
399.05142,gated,7.0,33.0
393.45157,non-responsive,7.0,33.0
386.56042,auditory,7.0,33.0
378.37408,visual,7.0,33.0
374.49045,non-responsive,7.0,33.0
369.32455,gated,7.0,33.0
369.43048,auditory,7.0,33.0
357.48572,visual,7.0,33.0
360.18073,auditory,7.0,33.0
330.7939,visual,7.0,33.0
295.79892,non-responsive,7.0,33.0
295.6514,visual,7.0,33.0
284.71808,visual,7.0,33.0
259.45026,non-responsive,7.0,33.0
263.37625,audio-visual,7.0,33.0
263.21198,auditory,7.0,33.0
225.14197,auditory,7.0,33.0
214.01622,visual,7.0,33.0
218.96396,visual,7.0,33.0
206.42397,visual,7.0,33.0
198.41669,non-responsive,7.0,33.0
187.58191,visual,7.0,33.0
177.74321,visual,7.0,33.0
176.68875,audio-visual,7.0,33.0
178.37593,visual,7.0,33.0
168.84586,visual,7.0,33.0
156.25026,visual,7.0,33.0
155.46898,visual,7.0,33.0
157.0808,visual,7.0,33.0
147.46149,audio-visual,7.0,33.0
144.50186,visual,7.0,33.0
145.5271,visual,7.0,33.0
138.22067,visual,7.0,33.0
135.25845,audio-visual,7.0,33.0
124.231346,visual,7.0,33.0
110.62546,audio-visual,7.0,33.0
101.84,audio-visual,7.0,33.0
102.71414,audio-visual,7.0,33.0
95.110435,gated,7.0,33.0
88.81185,visual,7.0,33.0
592.97736,auditory,7.0,34.0
589.57764,auditory,7.0,34.0
589.30066,non-responsive,7.0,34.0
582.3225,audio-visual,7.0,34.0
585.79004,auditory,7.0,34.0
567.9677,non-responsive,7.0,34.0
566.2091,non-responsive,7.0,34.0
566.03644,non-responsive,7.0,34.0
550.4825,non-responsive,7.0,34.0
552.88666,non-responsive,7.0,34.0
549.569,non-responsive,7.0,34.0
535.02985,auditory,7.0,34.0
537.62646,non-responsive,7.0,34.0
537.4994,non-responsive,7.0,34.0
529.39795,auditory,7.0,34.0
523.0027,auditory,7.0,34.0
521.83466,non-responsive,7.0,34.0
517.38727,non-responsive,7.0,34.0
500.66763,audio-visual,7.0,34.0
498.7607,non-responsive,7.0,34.0
493.56497,non-responsive,7.0,34.0
489.38956,gated,7.0,34.0
486.21576,non-responsive,7.0,34.0
485.77026,non-responsive,7.0,34.0
485.85278,non-responsive,7.0,34.0
474.71802,non-responsive,7.0,34.0
468.1015,non-responsive,7.0,34.0
463.56293,visual,7.0,34.0
458.96063,non-responsive,7.0,34.0
454.9806,non-responsive,7.0,34.0
445.85965,visual,7.0,34.0
446.4747,non-responsive,7.0,34.0
441.59155,non-responsive,7.0,34.0
431.55405,gated,7.0,34.0
429.90363,gated,7.0,34.0
427.33884,non-responsive,7.0,34.0
415.0645,visual,7.0,34.0
395.8115,non-responsive,7.0,34.0
392.89346,non-responsive,7.0,34.0
391.3108,non-responsive,7.0,34.0
370.50543,gated,7.0,34.0
373.02557,gated,7.0,34.0
361.18698,audio-visual,7.0,34.0
361.84915,visual,7.0,34.0
319.8533,gated,7.0,34.0
262.46057,visual,7.0,34.0
246.67397,visual,7.0,34.0
232.59946,visual,7.0,34.0
196.46873,visual,7.0,34.0
197.08661,visual,7.0,34.0
188.23006,visual,7.0,34.0
183.87083,visual,7.0,34.0
184.92957,visual,7.0,34.0
505.97003,non-responsive,7.0,34.0
512.9921,gated,8.0,35.0
484.37442,visual,8.0,35.0
490.52722,non-responsive,8.0,35.0
485.12164,audio-visual,8.0,35.0
469.50726,gated,8.0,35.0
474.2482,auditory,8.0,35.0
468.86945,auditory,8.0,35.0
462.24954,non-responsive,8.0,35.0
459.71863,non-responsive,8.0,35.0
458.65024,non-responsive,8.0,35.0
455.0867,visual,8.0,35.0
452.65128,non-responsive,8.0,35.0
444.9925,audio-visual,8.0,35.0
443.39377,non-responsive,8.0,35.0
442.1411,non-responsive,8.0,35.0
435.3706,auditory,8.0,35.0
434.99802,gated,8.0,35.0
425.48932,non-responsive,8.0,35.0
421.445,audio-visual,8.0,35.0
420.75952,non-responsive,8.0,35.0
417.4576,auditory,8.0,35.0
415.04126,non-responsive,8.0,35.0
408.2667,non-responsive,8.0,35.0
407.90234,audio-visual,8.0,35.0
406.92242,non-responsive,8.0,35.0
401.74734,non-responsive,8.0,35.0
397.34433,non-responsive,8.0,35.0
396.6931,non-responsive,8.0,35.0
389.51654,gated,8.0,35.0
373.07156,non-responsive,8.0,35.0
372.32742,non-responsive,8.0,35.0
375.1781,auditory,8.0,35.0
371.5859,gated,8.0,35.0
367.70425,non-responsive,8.0,35.0
367.86713,gated,8.0,35.0
361.02747,non-responsive,8.0,35.0
355.90027,gated,8.0,35.0
355.16608,non-responsive,8.0,35.0
347.17703,non-responsive,8.0,35.0
341.7671,non-responsive,8.0,35.0
336.78537,non-responsive,8.0,35.0
329.98358,non-responsive,8.0,35.0
335.70868,auditory,8.0,35.0
332.56573,non-responsive,8.0,35.0
319.91223,non-responsive,8.0,35.0
330.04138,visual,8.0,35.0
311.29083,visual,8.0,35.0
302.19696,visual,8.0,35.0
302.8138,gated,8.0,35.0
285.3886,non-responsive,8.0,35.0
279.35516,non-responsive,8.0,35.0
271.1296,non-responsive,8.0,35.0
268.1486,gated,8.0,35.0
266.50397,gated,8.0,35.0
237.70662,visual,8.0,35.0
236.80524,visual,8.0,35.0
235.7087,audio-visual,8.0,35.0
233.5587,non-responsive,8.0,35.0
226.59409,visual,8.0,35.0
222.06306,visual,8.0,35.0
219.81519,visual,8.0,35.0
208.6777,non-responsive,8.0,35.0
203.29306,gated,8.0,35.0
198.21754,visual,8.0,35.0
195.87799,visual,8.0,35.0
191.51436,visual,8.0,35.0
188.4865,gated,8.0,35.0
181.19507,visual,8.0,35.0
171.13203,visual,8.0,35.0
160.4634,visual,8.0,35.0
152.5042,visual,8.0,35.0
146.38916,gated,8.0,35.0
148.77232,visual,8.0,35.0
142.14336,visual,8.0,35.0
138.57602,visual,8.0,35.0
133.2696,visual,8.0,35.0
125.65854,visual,8.0,35.0
127.20571,non-responsive,8.0,35.0
127.065186,non-responsive,8.0,35.0
121.35668,visual,8.0,35.0
105.84303,visual,8.0,35.0
583.179,non-responsive,8.0,36.0
581.159,non-responsive,8.0,36.0
600.7777,non-responsive,8.0,36.0
595.9472,visual,8.0,36.0
559.23206,non-responsive,8.0,36.0
559.65936,auditory,8.0,36.0
557.0274,non-responsive,8.0,36.0
549.222,auditory,8.0,36.0
541.7119,auditory,8.0,36.0
534.20154,auditory,8.0,36.0
505.4017,non-responsive,8.0,36.0
493.30948,non-responsive,8.0,36.0
468.18744,non-responsive,8.0,36.0
458.95184,gated,8.0,36.0
452.05023,gated,8.0,36.0
445.96106,non-responsive,8.0,36.0
436.9391,non-responsive,8.0,36.0
428.52075,non-responsive,8.0,36.0
420.80435,non-responsive,8.0,36.0
422.81757,gated,8.0,36.0
407.3854,gated,8.0,36.0
401.7094,gated,8.0,36.0
394.29004,gated,8.0,36.0
391.9647,non-responsive,8.0,36.0
388.10757,non-responsive,8.0,36.0
383.17474,non-responsive,8.0,36.0
375.99243,non-responsive,8.0,36.0
377.39774,non-responsive,8.0,36.0
358.64017,non-responsive,8.0,36.0
362.85458,non-responsive,8.0,36.0
359.30917,non-responsive,8.0,36.0
346.9146,non-responsive,8.0,36.0
347.00443,non-responsive,8.0,36.0
347.07916,non-responsive,8.0,36.0
347.0326,non-responsive,8.0,36.0
338.74152,non-responsive,8.0,36.0
323.84393,non-responsive,8.0,36.0
324.73276,non-responsive,8.0,36.0
317.79312,non-responsive,8.0,36.0
311.72113,gated,8.0,36.0
307.42514,non-responsive,8.0,36.0
294.03247,non-responsive,8.0,36.0
290.24216,visual,8.0,36.0
290.29926,non-responsive,8.0,36.0
252.7655,visual,8.0,36.0
258.19315,visual,8.0,36.0
243.6545,visual,8.0,36.0
223.08888,visual,8.0,36.0
216.77802,audio-visual,8.0,36.0
215.69614,visual,8.0,36.0
212.48602,gated,8.0,36.0
211.42117,visual,8.0,36.0
205.08931,visual,8.0,36.0
206.26805,audio-visual,8.0,36.0
197.87291,visual,8.0,36.0
199.92207,visual,8.0,36.0
190.07106,gated,8.0,36.0
510.83194,non-responsive,8.0,36.0
404.48343,non-responsive,8.0,36.0
269.61905,non-responsive,8.0,36.0
461.11334,non-responsive,8.0,37.0
421.82098,non-responsive,8.0,37.0
413.94025,non-responsive,8.0,37.0
409.94077,non-responsive,8.0,37.0
390.02603,non-responsive,8.0,37.0
378.5723,non-responsive,8.0,37.0
372.75473,non-responsive,8.0,37.0
362.53378,non-responsive,8.0,37.0
346.22256,non-responsive,8.0,37.0
332.45752,gated,8.0,37.0
326.57587,non-responsive,8.0,37.0
316.62918,auditory,8.0,37.0
312.0286,non-responsive,8.0,37.0
311.4532,non-responsive,8.0,37.0
305.1578,auditory,8.0,37.0
305.07224,non-responsive,8.0,37.0
298.44308,non-responsive,8.0,37.0
260.8263,non-responsive,8.0,37.0
251.34229,non-responsive,8.0,37.0
242.33206,non-responsive,8.0,37.0
230.22772,auditory,8.0,37.0
231.73647,auditory,8.0,37.0
226.83037,non-responsive,8.0,37.0
221.01675,gated,8.0,37.0
205.74214,non-responsive,8.0,37.0
200.32397,non-responsive,8.0,37.0
200.5706,non-responsive,8.0,37.0
192.10057,gated,8.0,37.0
190.63416,non-responsive,8.0,37.0
185.24788,auditory,8.0,37.0
184.07645,auditory,8.0,37.0
173.19662,non-responsive,8.0,37.0
154.7325,gated,8.0,37.0
148.65189,non-responsive,8.0,37.0
132.28256,non-responsive,8.0,37.0
130.99222,non-responsive,8.0,37.0
125.77325,non-responsive,8.0,37.0
110.258446,non-responsive,8.0,37.0
100.73145,non-responsive,8.0,37.0
92.460915,non-responsive,8.0,37.0
89.2695,non-responsive,8.0,37.0
71.907005,non-responsive,8.0,37.0
62.813297,non-responsive,8.0,37.0
57.880577,auditory,8.0,37.0
47.83315,gated,8.0,37.0
39.763844,non-responsive,8.0,37.0
29.379496,non-responsive,8.0,37.0
367.14862,non-responsive,8.0,37.0
332.62082,non-responsive,8.0,37.0
279.83896,non-responsive,8.0,37.0
187.48296,non-responsive,8.0,37.0
47.600426,non-responsive,8.0,37.0
237.72311,non-responsive,8.0,37.0
640.10535,non-responsive,9.0,38.0
642.07275,gated,9.0,38.0
635.994,non-responsive,9.0,38.0
613.96124,non-responsive,9.0,38.0
627.3285,non-responsive,9.0,38.0
622.4499,gated,9.0,38.0
618.22675,gated,9.0,38.0
621.9785,audio-visual,9.0,38.0
606.2226,non-responsive,9.0,38.0
598.38367,non-responsive,9.0,38.0
591.7838,non-responsive,9.0,38.0
587.81134,non-responsive,9.0,38.0
589.3437,non-responsive,9.0,38.0
584.3356,gated,9.0,38.0
568.24255,non-responsive,9.0,38.0
563.96136,auditory,9.0,38.0
550.64734,gated,9.0,38.0
529.67535,non-responsive,9.0,38.0
531.2692,gated,9.0,38.0
527.1499,visual,9.0,38.0
527.4249,non-responsive,9.0,38.0
519.76074,gated,9.0,38.0
507.70935,non-responsive,9.0,38.0
500.97327,audio-visual,9.0,38.0
502.9018,gated,9.0,38.0
496.38055,visual,9.0,38.0
479.9108,non-responsive,9.0,38.0
474.71454,non-responsive,9.0,38.0
471.9938,non-responsive,9.0,38.0
457.69287,non-responsive,9.0,38.0
459.39536,auditory,9.0,38.0
453.9449,gated,9.0,38.0
446.53253,auditory,9.0,38.0
425.82782,gated,9.0,38.0
427.55145,gated,9.0,38.0
426.78116,gated,9.0,38.0
418.36874,gated,9.0,38.0
415.98557,auditory,9.0,38.0
406.39838,audio-visual,9.0,38.0
